n_dc,budget,policy,oracle_avg_reward,avg_reward,oracle_pct,delta_vs_tw_oracle_pct
5,2,TW,0.3196064555842185,-1.0456050398491352,-327.1539174444526,0.0
5,2,ST,0.3196064555842185,0.19905575472243922,62.281518800544575,389.4354362449971
5,2,TM-TW,0.3196064555842185,-0.8114563703942618,-253.89235924880666,73.2615581956459
